OBJECTID;NUMERO;IMMEUBLE;DESIGNATION;DENOMINATION;COMPLEMENT;ALTITUDE;ANNEE;X;Y;TYP;geo_shape;geo_point_2d
12530;rn22002;20;Rue des;CANETTES;Face à la rue Guisarde;34.542;1982;599791.522;127931.871;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.333683210385343, 48.85185085790803]}";48.8518508579,2.33368321039
12537;rn73145;23;Rue du;MAROC;sur le CNRS;49.386;1987;602331.0;131821.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.368310471239816, 48.886820411164926]}";48.8868204112,2.36831047124
12601;rn37051;11;Rue d';ABBEVILLE;Face à la rue de Rocroy;48.075;1986;601015.466;130904.009;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.350368974574848, 48.87857773373583]}";48.8785777337,2.35036897457
12721;rn71163;13;Avenue de la;PORTE DE LA CHAPELLE;Sur le pont SNCF côté Porte de Clignancourt;41.829;1988;601613.767;133253.488;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3585355004630673, 48.899704728740595]}";48.8997047287,2.35853550046
12742;rn78011;105;Rue;HAXO;Face à la villa Gagliardini;116.802;1988;604852.694;130559.812;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.4026825588443232, 48.875464112845464]}";48.8754641128,2.40268255884
12760;rn30048;3;Rue de;BERRI;#;42.081;1983;597537.572;130158.451;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.302955122404906, 48.87186905258366]}";48.8718690526,2.3029551224
12773;rn53005;#;Rue du;FAUBOURG SAINT-JACQUES;Face au n°7;54.061;1982;600200.215;126426.919;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.339251825225356, 48.83831720745498]}";48.8383172075,2.33925182523
12781;rn16089;#;#;SQUARE BARYE;Côté quai Henri IV_ A la pointe orientale du square_ Sur le dé du parapet;34.392;1990;601743.369;127676.904;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.360279796718705, 48.849555553192204]}";48.8495555532,2.36027979672
12787;rn93184;1;Rue d';ALEMBERT;93-MONTREUIL SOUS BOIS_ Près de la rue de Paris;57.252;1988;605932.518;128273.798;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.417370967350204, 48.85489712762044]}";48.8548971276,2.41737096735
12815;rn09039;94;Boulevard de;SEBASTOPOL;#;35.576;1983;601203.467;129566.88;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.352928374625653, 48.866552927097516]}";48.8665529271,2.35292837463
12882;rn62236;#;Allée du;BORD DE L'EAU;Sur le muret de la pompe à feu_ Face à la cabine PTT;30.06;1996;593125.642;130245.511;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.242808400469999, 48.87261835060798]}";48.8726183506,2.24280840047
12911;rn73164;#;Quai de la;LOIRE;Face au n°15_près du n°22;52.338;1987;602637.0;131515.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.372481275603821, 48.884067390078876]}";48.8840673901,2.3724812756
12915;rn38004;50;Rue de;PARADIS;#;34.98;1986;600954.34;130573.917;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.349534820352315, 48.87560939802898]}";48.875609398,2.34953482035
12941;rn75291;6;Avenue de la;PORTE BRUNET;#;73.869;1992;604380.034;131439.882;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.396248032323709, 48.88338190528304]}";48.8833819053,2.39624803232
12952;rn75145;94;Rue;PETIT;#;55.622;1992;603958.185;131737.075;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.390498762462836, 48.88605735236973]}";48.8860573524,2.39049876246
13017;rn52010;102;Rue;LEON-MAURICE NORDMANN;#;40.833;1982;600679.881;126013.965;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.345785762385688, 48.83460327117318]}";48.8346032712,2.34578576239
13026;rn04012;34;Place du;MARCHE SAINT-HONORE;#;35.505;1982;599693.335;129615.706;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.332343807794611, 48.866993121463885]}";48.8669931215,2.33234380779
13032;rn93571;1;Rue;LAMARTINE;93-LE PRE SAINT-GERVAIS_ Près de la rue de Stalingrad;59.466;1992;604706.0;131880.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.400697826808959, 48.887337364496894]}";48.8873373645,2.40069782681
13044;rn44082;18;Rue;CHANZY;#;38.455;1985;603481.578;128007.592;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.383967937939723, 48.852521947434845]}";48.8525219474,2.38396793794
13048;rn69513;17;Rue;BURQ;Au fond de l'impasse;92.338;1988;600010.518;131816.464;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.336667216610075, 48.88678406276064]}";48.8867840628,2.33666721661
13049;rn47088;#;Quai de;BERCY;Entre les candélabres XII-6316 et XII-6318;34.678;2013;603302.501;125994.998;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.381511450159968, 48.83442419771915]}";48.8344241977,2.38151145016
13053;rn75136;138;Boulevard;SERURIER;Près du square d'Aquitaine;57.383;1995;604285.384;131880.841;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.394962047831029, 48.8873480058865]}";48.8873480059,2.39496204783
13144;rn03034;11;Rue des;BONS ENFANTS;A droite du passage Vérité_;34.706;1982;600140.268;129194.489;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.338435871148166, 48.8632052792483]}";48.8632052792,2.33843587115
13149;rn70471;#;Rue;FOYATIER;Près du n°11 à la moitié de la volée d'escalier partant de la rue Gabrielle;109.831;2012;600424.299;131671.642;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.342309598139478, 48.885481564464826]}";48.8854815645,2.34230959814
13156;rn39040;#;Rue du;FAUBOURG SAINT-MARTIN;Angle rue Sibour sur l'église Saint-Laurent;39.422;1986;601632.712;130485.759;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.358783007567201, 48.87481518170375]}";48.8748151817,2.35878300757
13193;rn64134;#;Rue;LEROUX;Côté impair_ Près de l'avenue Foch;50.848;1994;596264.106;130191.01;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.285594403376819, 48.872155402677535]}";48.8721554027,2.28559440338
13203;rn35009;42;Rue;LE PELETIER;#;33.24;1985;600246.006;130577.397;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.339877802501291, 48.87564139031588]}";48.8756413903,2.3398778025
13257;rn76124;#;Rue des;CHAUFOURNIERS;Face au n°9_Sur le muret;59.472;1992;602614.696;130901.499;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.372173243236833, 48.87855042467597]}";48.8785504247,2.37217324324
13277;rn63117;62;Rue de la;FAISANDERIE;#;47.675;1994;595504.806;129719.362;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.275248516061554, 48.86790888608972]}";48.8679088861,2.27524851606
13280;rn33119;19;Rue;NOTRE-DAME DE LORETTE;#;39.374;1985;600105.888;130825.829;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.337967555568404, 48.87787551842683]}";48.8778755184,2.33796755557
13312;rn35064;28;Rue de;PROVENCE;#;34.504;1985;600141.355;130416.79;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.338451006682961, 48.8741971259912]}";48.874197126,2.33845100668
13318;rn42125;75;Rue du;CHEMIN VERT;Près de l'avenue Parmentier;41.749;1985;603116.958;128892.883;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.379005944126491, 48.8604851024061]}";48.8604851024,2.37900594413
13326;rn46012;75;Rue de;PICPUS;Près de la rue Lamblardie_ Sur l'hôpital;52.345;1984;604576.763;126753.327;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.398878106812962, 48.84123548180382]}";48.8412354818,2.39887810681
13330;rn77007;354;Rue des;PYRENEES;#;90.947;1988;603724.256;130388.24;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.38729657108221, 48.873929084711136]}";48.8739290847,2.38729657108
13361;rn80113;46;Rue des;PYRENEES;Angle rue des Grands Champs sur le pan coupé;54.435;1988;605127.726;127907.621;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.40639888981454, 48.851611411977245]}";48.851611412,2.40639888981
13362;rn61243;105;Boulevard;MURAT;#;36.642;1994;594154.261;126526.734;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.256885027584271, 48.839186981776436]}";48.8391869818,2.25688502758
13384;rn75534;8;Boulevard;SERURIER;Sur l'angle nord-ouest du bâtiment;113.898;1992;605125.642;130835.332;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.406407217565537, 48.87793958719923]}";48.8779395872,2.40640721757
13388;rn27052;#;Avenue de;SAXE;A l'angle de la place de Fontenoy_ Sur le bâtiment de l'U_N_E_S_C_O;37.02;1983;597816.469;127742.992;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.306770358445455, 48.850148490340004]}";48.8501484903,2.30677035845
13399;rn65058;1;Rue;TROYON;#;53.629;1993;597014.899;130567.27;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.295826786950606, 48.87554313864621]}";48.8755431386,2.29582678695
13414;rn75326;36;Rue des;LILAS;En haut des escaliers;105.0;2014;604424.776;131135.652;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.396854821496055, 48.880645720452485]}";48.8806457205,2.3968548215
13438;rn46005;145;Boulevard;DIDEROT;#;49.748;1984;604223.341;127540.854;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.394071201740791, 48.84832003991233]}";48.8483200399,2.39407120174
13463;rn75298;3;Avenue;DEBIDOUR;#;92.019;1992;604445.314;131233.095;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.397135912712051, 48.881521852459805]}";48.8815218525,2.39713591271
13469;rn76305;#;#;PARC DES BUTTES CHAUMONT;Avenue de Crimée_ Près de l'avenue des Alouettes_ Sur les WC publics;79.738;1992;603728.0;131198.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.387354985261942, 48.881211028757775]}";48.8812110288,2.38735498526
13493;rn67099;21;Rue de la;FELICITE;#;41.057;1993;598073.397;131847.865;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.310251534049572, 48.88706344083337]}";48.8870634408,2.31025153405
13509;rn06022;13;Rue;NOTRE-DAME DES VICTOIRES;#;35.635;1983;600375.538;129733.343;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.341643059912228, 48.8680509576704]}";48.8680509577,2.34164305991
13548;rn46269;#;Avenue de;GRAVELLE;A 14,10 mètres du lampadaire XII-946_ Sur une borne;66.138;1996;608221.654;124258.987;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.448485707294211, 48.818766661933324]}";48.8187666619,2.44848570729
13559;rn41141;57;Rue;JEAN-PIERRE TIMBAUD;#;41.635;1985;602786.98;129615.62;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.374513482097686, 48.86698608036653]}";48.8669860804,2.3745134821
13573;rn79231;5;Rue;STENDHAL;Près du chemin du parc de Charonne;83.677;1988;604848.54;128922.54;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.402606504471826, 48.86074057621024]}";48.8607405762,2.40260650447
13583;rn46016;34;Avenue de;SAINT-MANDE;Face à la villa de Saint-Mandé;49.75;1984;604668.178;127169.327;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.400128288338728, 48.84497577576761]}";48.8449757758,2.40012828834
13599;rn79166;23;Rue de la;CHINE;#;99.666;1988;604540.518;129705.841;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.398417064352185, 48.86778694855951]}";48.8677869486,2.39841706435
13637;rn54004;2;Place;JULES HENAFFE;Sur le réservoir de Montsouris;73.167;1982;599629.118;124826.153;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.331473247477449, 48.82392185619288]}";48.8239218562,2.33147324748
13688;rn75283;19;Rue de;ROMAINVILLE;Face au passage du Montenegro;116.525;1992;604636.636;130709.103;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.39973865208101, 48.876808311366645]}";48.8768083114,2.39973865208
13690;rn80056;120;Rue des;GRANDS CHAMPS;#;54.053;1988;605252.538;127943.478;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.408100142494265, 48.851932814750704]}";48.8519328148,2.40810014249
13698;rn04013;13;Rue;CAMBON;A gauche de l'entrée de la Cour des Comptes_;32.694;1982;599204.247;129605.505;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.325677037227406, 48.86690095165253]}";48.8669009517,2.32567703723
13749;rn49024;10;Rue;VERONESE;#;54.469;1981;601341.583;125928.345;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.354799321008672, 48.83383222082673]}";48.8338322208,2.35479932101
13761;rn51020;20;Rue;BOUSSINGAULT;#;44.455;1982;600630.239;124802.664;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.345107754773631, 48.82371040775452]}";48.8237104078,2.34510775477
13776;rn55085;6;Rue;MOUTON-DUVERNET;#;64.313;1982;599463.988;125681.754;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.329223094304868, 48.83161593444652]}";48.8316159344,2.3292230943
13800;rn66258;#;Rue de l';ABBE ROUSSELOT;A l'angle de la rue Jean-Louis Forain_ Sur l'école;34.596;1993;597390.818;132103.043;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.300941836861444, 48.88935567984617]}";48.8893556798,2.30094183686
13807;rn68089;18;Rue;CLAIRAUT;#;45.941;1993;598821.397;132046.206;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.320451091555648, 48.888848956237844]}";48.8888489562,2.32045109156
13823;rn46021;24Bis;Place de la;NATION;Près de l'avenue du Bel-Air;51.3;1984;604394.473;127426.541;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.396401810987991, 48.84729085218259]}";48.8472908522,2.39640181099
13824;rn65238;35;Rue;JACQUES IBERT;Sur le mur de l'escalier_ Dans le square;36.561;1995;596439.0;131896.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.287963531833682, 48.88748899891117]}";48.8874889989,2.28796353183
13872;rn75193;3;Rue;GASTON PINOT;#;71.379;1992;604007.235;131415.058;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.391164468515172, 48.88316121709638]}";48.8831612171,2.39116446852
13918;rn76233;8;Passage des;FOURS A CHAUX;A l'entrée du passage sous la voûte_Vers l'allée de Beaujeu;61.514;1992;602718.239;130997.574;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.373585607931465, 48.87941395312071]}";48.8794139531,2.37358560793
13953;rn45241;#;Route de la;PYRAMIDE;Sur le mur d'enceinte du Parc Floral de Paris_ Face au lampadaire XII-6576;48.722;1996;607837.157;126110.383;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.443285262837616, 48.83542080315828]}";48.8354208032,2.44328526284
13960;rn26002;231;Boulevard;SAINT-GERMAIN;#;33.085;1981;598927.055;128788.677;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.321900852114275, 48.859555003463576]}";48.8595550035,2.32190085211
13966;rn80240;#;#;SQUARE SARAH BERNHARDT;Sur les WC face au n°7 allée Marie Laurent;50.894;1988;604918.0;127710.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.403538615587723, 48.849835966303225]}";48.8498359663,2.40353861559
14079;rn64042;#;Avenue du;PRESIDENT WILSON;Face au n°14_ Sur le parapet_ En haut de la rue Gaston de Saint-Paul;39.102;1994;597185.345;129373.079;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.298158935306235, 48.86480488617367]}";48.8648048862,2.29815893531
14101;rn64084;81;Avenue de la;GRANDE ARMEE;#;42.498;1994;596209.892;130692.674;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.284850602450854, 48.876666410103205]}";48.8766664101,2.28485060245
14105;rn41090;124;Boulevard;RICHARD-LENOIR;#;36.637;1982;602499.403;129409.223;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.370592249199317, 48.86513124322085]}";48.8651312432,2.3705922492
14127;rn62041;1;Rue;OCTAVE FEUILLET;#;56.277;1994;595389.128;128904.602;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.273680996433929, 48.86058109252992]}";48.8605810925,2.27368099643
14151;rn25015;11;Rue de;BELLECHASSE;A l'angle de la rue de l'Université;32.073;1981;599065.64;128741.876;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.323789743172978, 48.85913435925259]}";48.8591343593,2.32378974317
14185;rn69115;22;Avenue de;CLICHY;#;62.917;1993;599286.048;131644.354;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.326788305790382, 48.885235911569566]}";48.8852359116,2.32678830579
14252;rn61151;36;Rue;CHARDON-LAGACHE;#;40.14;1994;594789.463;127060.165;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.265531792697867, 48.84398972341693]}";48.8439897234,2.2655317927
14258;rn61188;18;Rue;FRANCOIS GERARD;#;33.734;1994;595193.428;127605.69;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.271029224855534, 48.84889879667572]}";48.8488987967,2.27102922486
14273;rn06028;#;Rue de;RICHELIEU;Face au n°57 sur la Bibliothèque Nationale_;36.11;1983;600071.547;129589.954;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.337499237247932, 48.86676160880705]}";48.8667616088,2.33749923725
14283;rn50119;#;Boulevard;VINCENT AURIOL;Face au n°185;55.774;1982;601653.892;125713.325;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.359052733143843, 48.83189783897411]}";48.831897839,2.35905273314
14286;rn55029;16;Rue de la;TOMBE ISSOIRE;Sur l'église Saint-Dominique;57.962;1982;599910.108;125742.819;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.335299846494063, 48.83216529965474]}";48.8321652997,2.33529984649
14319;rn17066;#;Quai de la;TOURNELLE;Face au n°37;33.967;1980;601210.374;127804.129;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.353017421246117, 48.85070093914564]}";48.8507009391,2.35301742125
14409;rn78181;#;Passage du;SURMELIN;Près du n°3;103.328;1988;605065.308;129936.94;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.405573481347339, 48.869861074614306]}";48.8698610746,2.40557348135
14410;rn03026;177;Rue;SAINT-HONORE;#;34.083;1982;599771.532;129299.908;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.333409921317994, 48.864153262595934]}";48.8641532626,2.33340992132
14437;rn23052;29;Rue;SAINT-PLACIDE;#;38.55;1982;599197.384;127604.228;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.325587616428853, 48.84890396337429]}";48.8489039634,2.32558761643
14472;rn32024;14;Avenue de;MESSINE;#;39.866;1983;598357.706;130621.072;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.314133605425071, 48.87603201956512]}";48.8760320196,2.31413360543
14540;rn80230;3;Rue;AUGER;#;54.244;1988;604596.625;127839.606;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.399160905674008, 48.85100395895154]}";48.851003959,2.39916090567
14556;rn05014;43;Avenue de l';OPERA;#;34.278;1983;599719.061;129866.478;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.33269428458455, 48.869248262883005]}";48.8692482629,2.33269428458
14597;rn63061;#;Boulevard;MAILLOT;Sur le mur de la bretelle de sortie_ Face au restaurant l'Orée du Bois;38.985;1994;595815.288;130785.084;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.279469716342795, 48.87749486030484]}";48.8774948603,2.27946971634
14625;rn37004;#;Boulevard de la;CHAPELLE;Près de la rue du Faubourg Saint-Denis sur le métropolitain;55.074;1986;601648.088;131547.287;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.358996852479668, 48.88436119572129]}";48.8843611957,2.35899685248
14626;rn72102;42Bis;Rue;MARX DORMOY;#;51.162;1988;601715.008;131879.092;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3599107366223713, 48.887344851749305]}";48.8873448517,2.35991073662
14646;rn64173;18;Rue;GEORGES BIZET;#;49.366;1994;597134.765;129679.823;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.297467314209927, 48.86756312307384]}";48.8675631231,2.29746731421
14651;rn80266;61;Cours de;VINCENNES;Entre la rue Félix Huguenet et le square Got;51.007;1988;605034.298;127499.974;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.405120745378883, 48.84794631782186]}";48.8479463178,2.40512074538
14652;rn01021;19;Avenue;VICTORIA;#;35.987;1982;600716.295;128612.942;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.346286158869363, 48.85797516752995]}";48.8579751675,2.34628615887
14654;rn75574;275;Rue de;BELLEVILLE;#;119.123;1992;604696.29;130599.119;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.400550696317923, 48.87581880065195]}";48.8758188007,2.40055069632
14679;rn44049;19;Rue des;BOULETS;Près de la rue de Montreuil;45.33;1985;603970.951;127761.433;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.390634286082495, 48.85030533317768]}";48.8503053332,2.39063428608
