,OBJECTID,NUMERO,IMMEUBLE,DESIGNATION,DENOMINATION,COMPLEMENT,ALTITUDE,ANNEE,X,Y,TYP,geo_shape,geo_point_2d,lat,long
1483,15063,rn63093,21,Rue,WEBER,#,40.781,1994,595953.989,130543.472,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.281363189926765, 48.87532303606845]}","48.8753230361,2.28136318993",48.8753230361,2.28136318993
1484,15075,rn34028,36,Rue,TRONCHET,#,32.839,1985,599312.137,130327.882,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.327146403751066, 48.873397236604085]}","48.8733972366,2.32714640375",48.8733972366,2.32714640375
1485,15099,rn51157,10,Rue,HENRI BECQUE,#,43.809,1982,600393.08,124981.541,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.341877992721709, 48.825319201505]}","48.8253192015,2.34187799272",48.8253192015,2.34187799272
1486,15101,rn80044,50,Rue de,BUZENVAL,#,55.511,1988,604773.246,127906.384,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.4015684399026123, 48.85160313445214]}","48.8516031345,2.4015684399",48.8516031345,2.4015684399
1487,15153,rn20058,#,Quai de,MONTEBELLO,Sur le pont Petit Pont_ En amont,36.211999999999996,1980,600769.027,128069.719,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.347003840097654, 48.85309003660803]}","48.8530900366,2.3470038401",48.8530900366,2.3470038401
1488,15196,rn57162,#,Rue des,MORILLONS,Face à la place Jacques Marette,54.199,1984,597342.172,125800.026,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.300320253130777, 48.83267402956854]}","48.8326740296,2.30032025313",48.8326740296,2.30032025313
1489,15197,rn48151,#,Place,MAZAS,Sur le pont d'Austerlitz_ En amont,37.411,1984,602254.792,127211.25,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.367246049795765, 48.845366379016355]}","48.845366379,2.3672460498",48.845366379,2.3672460498
1490,15225,rn15056,#,Quai des,CELESTINS,en aval du pont de Sully,35.645,1983,601816.924,127829.33,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.361282747935751, 48.850926067535546]}","48.8509260675,2.36128274794",48.8509260675,2.36128274794
1491,15252,rn52039,10,Rue,CORVISART,#,39.994,1982,600716.573,125936.68400000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.346285458289283, 48.83390826142866]}","48.8339082614,2.34628545829",48.8339082614,2.34628545829
1492,15255,rn75303,15,Avenue,AMBROISE RENDU,Près de l'avenue de la Porte Chaumont,59.663999999999994,1992,604295.5179999999,131750.427,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.395098871942991, 48.886175154771244]}","48.8861751548,2.39509887194",48.8861751548,2.39509887194
1493,15263,rn45247,#,Avenue du,POLYGONE,Sur le local de la Mairie de Paris,47.29600000000001,1996,606964.578,126341.474,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.431402605095629, 48.83750943098439]}","48.837509431,2.4314026051",48.837509431,2.4314026051
