,nodeid,latitude,longitude
811,15859512,48.8361623,2.3603543
812,15859515,48.8344802,2.3637848
813,15859519,48.8337716,2.3603427
814,15859522,48.8320894,2.3583171
815,15859525,48.8297453,2.3693882
816,15860538,48.8372975,2.3714536
817,15860541,48.8383778,2.3716924
818,15860543,48.839067,2.3707181
819,15860558,48.8408995,2.3636603
820,15860562,48.8403347,2.3630054
821,15860564,48.8403535,2.363214
822,15860566,48.8422297,2.3638149
823,15864045,48.832129,2.3720367
824,15864046,48.8326354,2.3709935
825,15864047,48.8330546,2.3701265
826,15864049,48.8332783,2.369658
827,15864050,48.8326046,2.3684351
828,15864051,48.8321959,2.3689497
829,15864053,48.8315726,2.3697528
830,15864054,48.8335609,2.3703537
831,15864057,48.8345244,2.37011
832,15864058,48.8322527,2.3721195
833,15864063,48.8327487,2.3697869
834,16818187,48.8983964,2.3231911
835,16820915,48.8655446,2.3206958
836,16820916,48.8662785,2.3212932
837,16820918,48.8717648,2.3141793
838,16820924,48.8478991,2.3277692
839,16820925,48.8450964,2.3201536
840,16820931,48.8423304,2.3211215
841,16820933,48.844035,2.3233789
842,16820936,48.8411127,2.3247417
843,16820937,48.8433561,2.3242612
844,16820938,48.8418723,2.3226177
845,17337815,48.8960644,2.3789151
846,17348292,48.8976232,2.3857394
847,17348293,48.8976299,2.3854683
848,17348307,48.9009577,2.3873065
849,17543068,48.8321268,2.3029798
850,17809150,48.8686651,2.3670429
851,17809151,48.8707718,2.3654048
852,17809152,48.8710194,2.3659191
853,17809155,48.8641843,2.3711196
854,17809161,48.8639984,2.3706775
855,17809162,48.8656147,2.369425
856,17809163,48.866331,2.3688858
857,17809166,48.8637626,2.3701149
858,17809169,48.8577874,2.3709135
859,17809170,48.8654459,2.3687837
860,17809172,48.8657543,2.3698933
861,17809179,48.8773655,2.3658688
862,17809183,48.8783225,2.3706202
863,17809184,48.8780123,2.3706848
864,17809191,48.8753219,2.3691546
865,17809198,48.8740351,2.3703336
866,17809567,48.8396207,2.3562982
867,17809569,48.8411637,2.3559577
868,17809572,48.8406048,2.3529083
869,17809575,48.8411219,2.3526258
870,17809576,48.8432528,2.3527115
871,17809588,48.8408315,2.351859
872,17809589,48.8432387,2.3522269
873,17975396,48.8443802,2.4413075
874,17975403,48.8431168,2.4501896
875,17975406,48.8375178,2.4519754
876,17975412,48.8404804,2.4386225
877,17975413,48.8406189,2.4386971
878,17975415,48.8399265,2.4465642
879,17975421,48.8425382,2.4383237
880,17975428,48.8401225,2.4614054
881,17975432,48.8381039,2.4605333
882,17975438,48.8351429,2.461109
883,17975440,48.8341329,2.4614904
884,17975442,48.8334957,2.4598027
885,17975444,48.8341148,2.4570033
886,17975446,48.8354445,2.4557714
887,17975447,48.8358516,2.4553978
888,17975453,48.8388261,2.4579453
889,17975458,48.8366672,2.4545864
890,17975522,48.8389144,2.3532045
891,17975523,48.839022,2.3539596
892,17975524,48.8392587,2.3548609
893,17975526,48.8311038,2.3442585
894,17975528,48.8362806,2.345243
895,18691519,48.8739726,2.2552036
896,19405749,48.883327,2.3470973
897,19405751,48.8837384,2.3512804
898,19405763,48.8838514,2.3685981
899,19715146,48.8819948,2.3466024
900,19715155,48.8810938,2.3498299
901,19715160,48.8821918,2.3376862
902,19722931,48.884409,2.3294502
903,19722934,48.883497,2.3278389
904,19722936,48.8833741,2.3275098
905,19723384,48.8835003,2.3466423
906,19723387,48.8832386,2.3467659
907,21112878,48.8647324,2.4101227
908,21292407,48.8349574,2.3449903
909,21292409,48.8348131,2.3416015
910,21292410,48.834607,2.3369678
911,21292411,48.8350197,2.3321859
912,21292412,48.8365716,2.3511666
913,21292418,48.8491789,2.338428
914,21292419,48.8493119,2.3373309
915,21292422,48.8487084,2.3327614
916,21292423,48.8478164,2.3295628
917,21292424,48.8500298,2.327171
918,21292425,48.8489858,2.3254183
919,21292426,48.846493,2.3207293
920,21292427,48.8455173,2.3191514
921,21292430,48.8625251,2.3189848
922,21292431,48.8693193,2.3247491
923,21292433,48.870678,2.3255462
924,21292434,48.8709441,2.3246463
925,21292437,48.8697245,2.3234228
926,21292440,48.8790076,2.3148101
927,21292446,48.8871944,2.3048268
928,21292448,48.8858694,2.3064298
929,21292449,48.8852245,2.307214
930,21292453,48.8883406,2.2939536
931,21292454,48.8876971,2.2890081
932,21292455,48.8879314,2.2887908
933,21292968,48.8539546,2.309542
934,21292970,48.8742883,2.2945186
935,21292972,48.8771016,2.2921862
936,21292973,48.8790585,2.2909593
937,21292974,48.879312,2.2915519
938,21292975,48.8797392,2.2894924
939,21299471,48.8647155,2.3210186
940,21305936,48.8546205,2.3425388
941,21305937,48.8583914,2.3328541
942,21305938,48.8611157,2.3241906
943,21305939,48.863335,2.2963279
944,21346780,48.848978,2.2977937
945,21346783,48.8546229,2.295505
946,21346784,48.8544552,2.2957652
947,21346786,48.8449989,2.3106883
948,21346787,48.8451773,2.3110478
949,21346788,48.8491834,2.297972
950,21346796,48.854607,2.2888812
951,21346797,48.8508929,2.2925708
952,21346799,48.8538019,2.2941883
953,21346801,48.85431,2.2923073
954,21346802,48.8527335,2.2907412
955,21346804,48.85246,2.2905797
956,21348451,48.8406029,2.3149936
957,21348452,48.8421923,2.3204926
958,21348453,48.8418633,2.3199362
959,21348454,48.8373865,2.3185609
960,21348456,48.836965,2.3180673
961,21348460,48.8400467,2.3216891
962,21378245,48.8242171,2.3360465
963,21378246,48.8527282,2.3293911
964,21378247,48.8544424,2.3258832
965,21378248,48.8564712,2.3211157
966,21378249,48.8581204,2.3111461
967,21378251,48.8571275,2.3043003
968,21378252,48.8561489,2.3024409
969,21378253,48.8578191,2.3065385
970,21378254,48.8557368,2.3018418
971,21378256,48.853842,2.3048155
972,21378257,48.8550383,2.2961229
973,21378258,48.8548767,2.29638
974,21378259,48.8515819,2.3014964
975,21378260,48.856682,2.293561
976,21378261,48.8529872,2.2920774
977,21378262,48.8522222,2.2912493
978,21378263,48.8518667,2.2937289
979,21378264,48.8525592,2.2926609
980,21379135,48.8708899,2.3248451
981,21389558,48.8513932,2.2930116
982,21389560,48.820801,2.3210697
983,21389561,48.8201899,2.3240326
984,21389565,48.8238391,2.3176591
985,21389566,48.8372421,2.3186998
986,21389567,48.8372171,2.3179064
987,21389569,48.8350881,2.3239404
988,21647408,48.8342363,2.3555567
989,21647506,48.8348765,2.3547312
990,21647508,48.8355334,2.3561121
991,21647887,48.8345661,2.3577985
992,21647889,48.833254,2.356823
993,21647968,48.8362212,2.3532523
994,21647969,48.8355413,2.3541711
995,21647972,48.8372105,2.3551303
996,21647973,48.8374976,2.3552198
997,21647975,48.8366562,2.3562647
998,21647976,48.8372281,2.3577536
999,21647977,48.8364308,2.3583279
1000,21647985,48.8364135,2.3535798
1001,21648009,48.837903,2.355231
1002,21648010,48.838127,2.3559244
1003,21648011,48.8348738,2.3531912
1004,21648012,48.8358449,2.3587506
1005,21648013,48.8358433,2.3525166
1006,21648029,48.8334002,2.3542155
1007,21648333,48.8375057,2.358088
1008,21648349,48.8385848,2.3595483
1009,21648535,48.8384778,2.3570299
1010,21648536,48.8387118,2.3577637
1011,21648537,48.8388853,2.3610155
1012,21648574,48.8397034,2.356594
1013,21648575,48.8399885,2.3581254
1014,21648576,48.8401157,2.3563437
1015,21648577,48.8389649,2.3585651
1016,21648725,48.8316654,2.3527505
1017,21648733,48.8320676,2.3499045
1018,21648747,48.833124,2.3514111
1019,21648918,48.8347913,2.3509989
1020,21648931,48.8349419,2.3507676
1021,21649682,48.8357339,2.3485644
1022,21649683,48.8361105,2.3497241
1023,21649685,48.836261,2.3501813
1024,21649977,48.8357795,2.3498381
1025,21649993,48.8358425,2.3502164
1026,21650018,48.8358088,2.3518256
1027,21657548,48.8267603,2.3570888
1028,21657552,48.8272689,2.3590725
1029,21657556,48.8277963,2.356773
1030,21657557,48.8281112,2.3584044
1031,21657873,48.8267827,2.3544077
1032,21658061,48.8274318,2.3568841
1033,21658186,48.8268031,2.353277
1034,21658441,48.8268898,2.3514725
1035,21658442,48.8274854,2.3520793
1036,21658443,48.8271858,2.351773
1037,21658444,48.827561,2.3529293
1038,21658445,48.8280926,2.3526934
1039,21658446,48.8281451,2.3527441
1040,21658501,48.8279975,2.3518307
1041,21658502,48.8279276,2.3513732
1042,21658504,48.8290622,2.3535164
1043,21658505,48.8289693,2.3528169
1044,21658507,48.8288486,2.3514758
1045,21658508,48.8286779,2.3512284
1046,21658509,48.8285498,2.3510179
1047,21658510,48.8284441,2.3530172
1048,21658511,48.8285131,2.3527999
1049,21658512,48.8298235,2.352786
1050,21658875,48.8299102,2.3527821
1051,21658876,48.8296685,2.3527893
1052,21658877,48.8300562,2.354319
1053,21658878,48.8303532,2.3545654
1054,21658911,48.8296927,2.3494316
1055,21659155,48.8309873,2.3481524
1056,21659158,48.8302854,2.3472063
1057,21659159,48.8303305,2.3470367
1058,21659162,48.8299374,2.3473051
1059,21659163,48.8306297,2.345941
1060,21659164,48.8299337,2.3484799
1061,21659165,48.829663,2.3483135
1062,21659594,48.8329247,2.3468679
1063,21659595,48.8330037,2.3470729
1064,21659596,48.8328182,2.3471826
1065,21659597,48.8339996,2.3463329
1066,21659621,48.8360726,2.346704
1067,21659622,48.8374939,2.3463392
1068,21659624,48.8359936,2.3484885
1069,21659628,48.8382256,2.3518716
1070,21659629,48.8378346,2.3521564
1071,21659630,48.8386315,2.3515752
1072,21659631,48.8383786,2.3536838
1073,21659758,48.8406571,2.3539776
1074,21659759,48.8408884,2.3548415
1075,21659772,48.8413116,2.3538826
1076,21659773,48.8414041,2.3547054
1077,21659803,48.8415849,2.3558292
1078,21659818,48.843004,2.3521901
1079,21659819,48.8426925,2.3521367
1080,21659820,48.8427176,2.3527018
1081,21659821,48.8429841,2.3527152
1082,21659826,48.8400123,2.3514625
1083,21659827,48.8404698,2.35171
1084,21659876,48.8400951,2.3518743
1085,21659950,48.872278,2.2952715
1086,21659957,48.8752723,2.2947935
1087,21660038,48.8744338,2.2929668
1088,21660039,48.8750768,2.2938587
1089,21660043,48.8724227,2.2940558
1090,21660044,48.8729665,2.2931224
1091,21660045,48.8735839,2.2927717
1092,21660107,48.8718598,2.3010767
1093,21660273,48.8741615,2.2989213
1094,21660274,48.8742297,2.299561
1095,21660275,48.875201,2.2984509
1096,21660278,48.8750193,2.300278
1097,21660279,48.8749392,2.3010452
1098,21660280,48.8748605,2.3018084
1099,21660281,48.8753276,2.2961635
1100,21660312,48.8746462,2.3032714
1101,21660332,48.8763501,2.3012108
1102,21660340,48.8765534,2.3017001
1103,21660341,48.8743984,2.3010558
1104,21660389,48.8745231,2.3021932
1105,21660458,48.8748026,2.3046554
1106,21660667,48.8759085,2.3031502
1107,21660913,48.8711503,2.2954709
1108,21660914,48.8705105,2.2955737
1109,21660915,48.8701213,2.2956355
1110,21660916,48.8717923,2.295363
1111,21660924,48.8712924,2.2932078
1112,21660937,48.8698116,2.2961659
1113,21660944,48.8711154,2.2967877
1114,21660948,48.8709666,2.2941875
1115,21660949,48.8707842,2.2945181
1116,21660950,48.870334,2.2952699
1117,21660964,48.8695337,2.2957432
1118,21660967,48.8766417,2.2945482
1119,21660969,48.8786461,2.2942209
1120,21660970,48.8778494,2.2977728
1121,21660972,48.8783838,2.2942523
1122,21660973,48.8796479,2.2947047
1123,21660974,48.8798337,2.2947949
1124,21660975,48.880555,2.2951726
1125,21660976,48.8812718,2.2955218
1126,21660977,48.8789885,2.2927488
1127,21660986,48.8794865,2.2905706
1128,21661003,48.8783022,2.2957174
1129,21661018,48.878396,2.2983947
1130,21661060,48.8782456,2.2989128
1131,21661061,48.8783232,2.2985078
1132,21661080,48.8771461,2.3003255
1133,21661082,48.8788915,2.3035789
1134,21663167,48.8778249,2.2794037
1135,21663172,48.8773693,2.2792625
1136,21663173,48.8769943,2.2769291
1137,21663174,48.8768786,2.275469
1138,21663181,48.8773687,2.2812343
1139,21663184,48.8790289,2.2817986
1140,21663185,48.8796615,2.2819275
1141,21663186,48.8797718,2.2816111
1142,21663253,48.8766819,2.2729873
1143,21663255,48.8749379,2.2711087
1144,21732939,48.8777126,2.3812652
1145,21732941,48.8783533,2.3817553
1146,21732943,48.8790165,2.3830741
1147,21732944,48.8793062,2.3843607
1148,21732945,48.8793201,2.3844643
1149,21732946,48.8794696,2.3858045
1150,21732947,48.8780895,2.3840525
1151,21732948,48.876935,2.3830538
1152,21732950,48.8767739,2.3838788
1153,21732951,48.8768222,2.3853013
1154,21732953,48.8779302,2.3855458
1155,21732954,48.8782455,2.385603
1156,21732955,48.8787834,2.3856994
1157,21733264,48.8782147,2.3829538
1158,21988758,48.8673275,2.3439549
1159,24558246,48.866344,2.347153
1160,24558247,48.8659696,2.3489879
1161,24558248,48.8656936,2.3506005
1162,24558249,48.8673531,2.3515538
1163,24558252,48.8681431,2.3482529
1164,24636522,48.8478909,2.3982914
1165,24636546,48.8479739,2.3973906
1166,24636708,48.8481124,2.3974629
1167,24637024,48.848522,2.3975046
1168,24637028,48.8484334,2.398381
1169,24664155,48.8477817,2.3905698
1170,24665491,48.8465608,2.3924939
1171,24666227,48.8462463,2.3944894
1172,24667178,48.8475053,2.3950369
1173,24667523,48.8426225,2.389771
1174,24667525,48.843336,2.3913259
1175,24667530,48.8433181,2.3889782
1176,24667604,48.8411094,2.3890105
1177,24909711,48.8490158,2.4092344
1178,24909738,48.848974,2.4077357
1179,24909739,48.8489372,2.4054503
1180,24909742,48.8489313,2.4050386
1181,24909744,48.8489146,2.4043209
1182,24909749,48.8488784,2.4027688
1183,24909759,48.8558511,2.2973311
1184,24909773,48.8564477,2.29821
1185,24909781,48.8556922,2.2975681
1186,24909788,48.8562912,2.2984464
1187,24909836,48.8476493,2.4077822
1188,24909837,48.8475491,2.4089642
1189,24909838,48.8473876,2.4108256
1190,24909856,48.8478046,2.3991444
1191,24909862,48.8474221,2.4034109
1192,24909866,48.8471481,2.4062327
1193,24909876,48.8467514,2.4106929
1194,24909972,48.8471433,2.4110875
1195,24910422,48.89261,2.3437906
1196,24910423,48.8927581,2.3438431
1197,24910426,48.8933883,2.3427
1198,24910428,48.8942553,2.3414354
1199,24910429,48.8948242,2.3407547
1200,24910431,48.8936145,2.3430176
1201,24910432,48.8945803,2.3444079
1202,24910433,48.8948829,2.3432364
1203,24910435,48.8943271,2.3453657
1204,24910436,48.8941706,2.3459568
1205,24910437,48.8935218,2.3455847
1206,24910438,48.8936533,2.3450035
1207,24910451,48.8937515,2.3457082
1208,24910453,48.8933514,2.3470714
1209,24910458,48.8924347,2.3462343
1210,24910528,48.8937978,2.3473523
1211,24910551,48.8922109,2.346119
1212,24910552,48.8927785,2.3444694
1213,24910553,48.8926182,2.3451118
1214,24910554,48.8916762,2.3446033
1215,24910555,48.8918236,2.3439342
1216,24910557,48.8922655,2.3423762
1217,24910558,48.8925069,2.3414758
1218,24910559,48.892853,2.3419492
1219,24910560,48.8927636,2.3425914
1220,24910564,48.8926688,2.3432864
1221,24910591,48.8920476,2.3469515
1222,24910616,48.8949805,2.3457155
1223,24910618,48.8948409,2.3463201
1224,24910622,48.894567,2.3444712
1225,24910642,48.8949255,2.3418006
1226,24910644,48.8950903,2.3423137
1227,24910647,48.8951873,2.3419265
1228,24910687,48.8945423,2.340659
1229,24910701,48.8957982,2.3434028
1230,24910788,48.8926836,2.3400835
1231,24910791,48.893093,2.3402145
1232,24910794,48.8934243,2.3402972
1233,24910798,48.8936971,2.3389215
1234,24910800,48.8933586,2.3382671
1235,24910802,48.8930996,2.3377663
1236,24910805,48.8936311,2.3363575
1237,24910807,48.8929201,2.3374323
1238,24910810,48.8911833,2.3396168
1239,24910814,48.8912713,2.3406535
1240,24910815,48.8912811,2.3415797
1241,24910817,48.8912736,2.3419568
1242,24910830,48.891076,2.3442929
1243,24910837,48.8901854,2.3440688
1244,24910840,48.8902453,2.3432801
1245,24910842,48.8895345,2.343891
1246,24910846,48.8902182,2.3420049
1247,24910848,48.8905104,2.3413124
1248,24911233,48.8912619,2.3422084
1249,24911506,48.8912001,2.3436389
1250,24911580,48.8902332,2.3366336
1251,24911583,48.8896689,2.3397728
1252,24911594,48.8912695,2.347352
1253,24911606,48.88951,2.3461547
1254,24911608,48.889317,2.3446605
1255,24911609,48.8900745,2.3458151
1256,24911706,48.891664,2.3349628
1257,24911707,48.8905574,2.3343112
1258,24911708,48.8903771,2.335559
1259,24911710,48.8906956,2.3333421
1260,24911712,48.8909513,2.3314221
1261,24911713,48.8908075,2.3310567
1262,24911715,48.8924526,2.3305179
1263,24911716,48.8918534,2.3335208
1264,24911746,48.8941786,2.3326147
1265,24911755,48.8902567,2.3330408
1266,24911756,48.8895249,2.3325012
1267,24911835,48.8955449,2.3385965
1268,24911942,48.8896993,2.3404921
1269,24911944,48.8893079,2.3418057
1270,24911945,48.8891763,2.3424912
1271,24911946,48.8960719,2.3329907
1272,24911947,48.8962549,2.3330699
1273,24911949,48.8970942,2.3336693
1274,24911950,48.8965942,2.335698
1275,24911952,48.8969316,2.338261
1276,24911953,48.8966705,2.3384573
1277,24911956,48.8944074,2.3323938
1278,24911957,48.8972217,2.3422942
1279,24911959,48.8963718,2.3436124
1280,24911962,48.896803,2.3420235
1281,24911963,48.8957751,2.3413584
1282,24911964,48.8963703,2.3388789
1283,24911977,48.8924918,2.3302792
1284,24911983,48.8911336,2.3294053
1285,24911985,48.8911749,2.3287701
1286,24911986,48.8926093,2.3296948
1287,24912021,48.895556,2.3282949
1288,24912029,48.8967004,2.3301734
1289,24912068,48.8958106,2.3465084
1290,24912069,48.8956134,2.3483256
1291,24912071,48.8954778,2.3495648
1292,24912073,48.8951114,2.3529252
1293,24912084,48.8951172,2.3480842
1294,24912089,48.8944633,2.3477601
1295,24912093,48.8948214,2.3494228
1296,24912098,48.8940657,2.3492571
1297,24912125,48.8936049,2.3510305
1298,24912132,48.8943733,2.3520374
1299,24912138,48.8949799,2.3529201
1300,24912141,48.8932477,2.352652
1301,24912150,48.8914777,2.3517323
1302,24912153,48.8918303,2.3497982
1303,24912226,48.8960361,2.3462813
1304,24912234,48.8959735,2.3464197
1305,24912538,48.8956502,2.3459176
1306,24912953,48.8271622,2.3311424
1307,24912956,48.8278165,2.3325302
1308,24912957,48.8289428,2.3332842
1309,24912958,48.8297868,2.3339636
1310,24912959,48.829751,2.3329429
1311,24912960,48.8296881,2.3310517
1312,24912961,48.829644,2.3298696
1313,24912964,48.8288507,2.3293795
1314,24912965,48.8288795,2.3300663
1315,24912966,48.8289238,2.3311616
1316,24912967,48.8289574,2.3321878
1317,24912968,48.8289847,2.3330003
1318,24912969,48.8287583,2.329331
1319,24912970,48.8284501,2.3296768
1320,24912973,48.8283892,2.3301925
1321,24912974,48.8284013,2.3312367
1322,24912984,48.8267545,2.3302495
1323,24912986,48.8264036,2.329487
1324,24912987,48.8263586,2.3293942
1325,24912988,48.8268963,2.3283712
1326,24912989,48.826711,2.32712
1327,24912990,48.8261224,2.3288941
1328,24912995,48.8302089,2.332901
1329,24912996,48.8302394,2.3337937
1330,24912997,48.830721,2.3336054
1331,24912998,48.8307014,2.3328596
1332,24912999,48.8306706,2.3313255
1333,24913003,48.8282051,2.3289556
1334,24913004,48.8274727,2.3348347
1335,24913009,48.8271641,2.3322448
1336,24913010,48.8261281,2.3307382
1337,24913012,48.8255564,2.329897
1338,24913014,48.824851,2.3288646
1339,24913015,48.8255732,2.3277215
1340,24913016,48.8244878,2.3283215
1341,24913018,48.824051,2.3276888
1342,24913019,48.823643,2.3309021
1343,24913020,48.8239607,2.3309863
1344,24913021,48.8243716,2.3311309
1345,24913022,48.8247542,2.3312659
1346,24913023,48.8259438,2.3316904
1347,24913134,48.8282509,2.3239211
1348,24923329,48.8535869,2.3491628
1349,24923826,48.8230075,2.326631
1350,24923830,48.8248695,2.3238045
1351,24923831,48.8244398,2.3235715
1352,24923995,48.826154,2.3289633
1353,24923996,48.8266202,2.3299756
1354,24923998,48.8278242,2.3289891
1355,24923999,48.8278229,2.3295631
1356,24924000,48.8278214,2.3303387
